fact,k_s,pzt,pzm,fnlt,fnlm
2.880875024864013034e-01,1.445649922268968339e+02,2.506998516427993984e-03,2.507400748466420692e-03,-1.554635286307798347e+00,-1.554628488966981248e+00
2.888138231891994590e-01,1.449294667210974694e+02,2.530563535987318761e-03,2.531048561807981365e-03,-1.554028433284376787e+00,-1.554030244606398492e+00
2.895419750778656098e-01,1.452948601214237669e+02,2.554451461199398667e-03,2.554910217565313068e-03,-1.553423672295169311e+00,-1.553428995466346496e+00
2.902719627691506266e-01,1.456611747446043807e+02,2.578539390581729204e-03,2.578987514493650407e-03,-1.552822358499197586e+00,-1.552824724978279169e+00
2.910037908914449578e-01,1.460284129132087116e+02,2.602872861295323255e-03,2.603282261885907223e-03,-1.552225432883854728e+00,-1.552217416101572933e+00
2.917374640848080514e-01,1.463965769556618568e+02,2.627328365422937958e-03,2.627796281943854066e-03,-1.551607396155389562e+00,-1.551607052679289778e+00
2.924729870009977750e-01,1.467656692062591901e+02,2.652099367552587534e-03,2.652531410579601640e-03,-1.551004471315482025e+00,-1.550993618034153476e+00
2.932103643035000595e-01,1.471356920051814257e+02,2.677006960646269133e-03,2.677489497477933324e-03,-1.550371062875464778e+00,-1.550377095086365120e+00
2.939496006675580975e-01,1.475066476985091128e+02,2.702186425911623762e-03,2.702672405339987417e-03,-1.549741936157759792e+00,-1.549757468121924386e+00
2.946907007802024303e-01,1.478785386382378704e+02,2.727635028967576557e-03,2.728082007454780012e-03,-1.549158527750660097e+00,-1.549134719877687694e+00
2.954336693402802583e-01,1.482513671822929950e+02,2.753259062561349852e-03,2.753720194035886616e-03,-1.548502138720788679e+00,-1.548508833097203441e+00
2.961785110584856384e-01,1.486251356945446389e+02,2.779083366965073680e-03,2.779588869967707185e-03,-1.547882737395940955e+00,-1.547879790003717115e+00
2.969252306573889610e-01,1.489998465448225886e+02,2.805205226732887091e-03,2.805689946923232633e-03,-1.547239893832666580e+00,-1.547247575353428717e+00
2.976738328714671478e-01,1.493755021089314710e+02,2.831548056766793661e-03,2.832025357506446489e-03,-1.546622013007958873e+00,-1.546612171366103405e+00
2.984243224471335720e-01,1.497521047686657596e+02,2.858040142594415502e-03,2.858597045311100406e-03,-1.545985904932260402e+00,-1.545973557660370146e+00
2.991767041427682017e-01,1.501296569118248101e+02,2.884880164809141417e-03,2.885406964448012854e-03,-1.545316152230459927e+00,-1.545331721617830611e+00
2.999309827287476860e-01,1.505081609322280656e+02,2.911924640703329997e-03,2.912457086458571445e-03,-1.544675877377873041e+00,-1.544686642913092323e+00
3.006871629874757201e-01,1.508876192297302623e+02,2.939231612319493335e-03,2.939749396286116950e-03,-1.544046382421662811e+00,-1.544038303636032117e+00
3.014452497134132436e-01,1.512680342102365501e+02,2.966845503433702350e-03,2.967285892070070218e-03,-1.543386652741395082e+00,-1.543386685854557294e+00
3.022052477131089709e-01,1.516494082857178682e+02,2.994605685790478668e-03,2.995068585582421998e-03,-1.542723406957747789e+00,-1.542731774312806392e+00
3.029671618052297566e-01,1.520317438742260947e+02,3.022630076347896863e-03,3.023099501525564579e-03,-1.542083463693786349e+00,-1.542073548506268654e+00
3.037309968205911814e-01,1.524150433999095071e+02,3.050873919677111763e-03,3.051380680746215279e-03,-1.541405824613705899e+00,-1.541411991749944921e+00
3.044967576021881395e-01,1.527993092930280454e+02,3.079354099135620578e-03,3.079914180241467587e-03,-1.540741954834655925e+00,-1.540747084949052992e+00
3.052644490052257020e-01,1.531845439899688586e+02,3.108210043788281734e-03,3.108702062105353926e-03,-1.540094508192644263e+00,-1.540078810405730581e+00
3.060340758971497044e-01,1.535707499332615669e+02,3.137154580478949267e-03,3.137746415366497559e-03,-1.539414679758110971e+00,-1.539407148842648176e+00
3.068056431576777765e-01,1.539579295715939793e+02,3.166557209333163182e-03,3.167049330111825368e-03,-1.538735680293424224e+00,-1.538732083113530935e+00
3.075791556788300407e-01,1.543460853598272990e+02,3.196058314920731738e-03,3.196612921252894000e-03,-1.538065936141529200e+00,-1.538053595230599147e+00
3.083546183649600869e-01,1.547352197590119260e+02,3.225942094244159657e-03,3.226439313990661813e-03,-1.537370874879374849e+00,-1.537371663921069054e+00
3.091320361327872801e-01,1.551253352364033447e+02,3.256049664115210317e-03,3.256530646294981610e-03,-1.536684902811578324e+00,-1.536686272173836576e+00
3.099114139114258482e-01,1.555164342654770735e+02,3.286382184849315994e-03,3.286889071939456432e-03,-1.535997749303764204e+00,-1.535997401431492326e+00
3.106927566424175780e-01,1.559085193259447237e+02,3.316803246999950119e-03,3.317516759377428081e-03,-1.535300892007332108e+00,-1.535305032878850895e+00
3.114760692797627906e-01,1.563015929037698868e+02,3.347765878248904533e-03,3.348415891442503133e-03,-1.534611708098930993e+00,-1.534609146849023942e+00
3.122613567899516496e-01,1.566956574911835389e+02,3.378965729379972052e-03,3.379588667039508908e-03,-1.533919130568995426e+00,-1.533909722822270671e+00
3.130486241519958579e-01,1.570907155867001279e+02,3.410456774473894816e-03,3.411037298681948975e-03,-1.533215384543272108e+00,-1.533206743923857251e+00
3.138378763574600772e-01,1.574867696951333187e+02,3.442258059106260808e-03,3.442764008503062904e-03,-1.532500605117401049e+00,-1.532500189405016755e+00
3.146291184104935135e-01,1.578838223276117958e+02,3.474158175551087750e-03,3.474771044317735008e-03,-1.531807290348444539e+00,-1.531790039432327166e+00
3.154223553278618919e-01,1.582818760015952932e+02,3.506417680411520049e-03,3.507060655894911946e-03,-1.531067658541773513e+00,-1.531076275446615620e+00
3.162175921389789868e-01,1.586809332408905391e+02,3.539140097033782566e-03,3.539635120364875796e-03,-1.530355081488571578e+00,-1.530358876472269092e+00
3.170148338859387072e-01,1.590809965756672000e+02,3.571904592580039603e-03,3.572496720055574285e-03,-1.529636915851991574e+00,-1.529637824431234083e+00
3.178140856235469047e-01,1.594820685424739395e+02,3.604965521014002246e-03,3.605647755102769393e-03,-1.528914865566757486e+00,-1.528913096842035468e+00
3.186153524193536257e-01,1.598841516842545900e+02,3.638493834841792507e-03,3.639090542506120095e-03,-1.528186248450932094e+00,-1.528184677314381457e+00
3.194186393536850854e-01,1.602872485503641258e+02,3.672143031200552667e-03,3.672827412984287429e-03,-1.527448266806194388e+00,-1.527452541685726528e+00
3.202239515196758091e-01,1.606913616965849485e+02,3.706413954851318221e-03,3.706860711992572728e-03,-1.526708443721379371e+00,-1.526716672852798773e+00
3.210312940233012169e-01,1.610964936851430309e+02,3.740428831085013811e-03,3.741192798903540499e-03,-1.525972176017282633e+00,-1.525977047624817784e+00
3.218406719834097651e-01,1.615026470847242592e+02,3.775198974265947440e-03,3.775826049410733239e-03,-1.525238885810863421e+00,-1.525233648430029509e+00
3.226520905317553090e-01,1.619098244704904630e+02,3.810161988303931158e-03,3.810762858316533823e-03,-1.524484274621665358e+00,-1.524486451404066578e+00
3.234655548130299652e-01,1.623180284240961271e+02,3.845290458262760544e-03,3.846005625612377871e-03,-1.523741521529518250e+00,-1.523735439274801040e+00
3.242810699848964751e-01,1.627272615337044215e+02,3.880858866548359595e-03,3.881556778110730344e-03,-1.522979220953943225e+00,-1.522980588029899662e+00
3.250986412180209562e-01,1.631375263940037996e+02,3.916754910420696019e-03,3.917418746122362447e-03,-1.522240071790702309e+00,-1.522221878299294451e+00
3.259182736961057647e-01,1.635488256062243408e+02,3.952905357918533834e-03,3.953593986480910018e-03,-1.521456754331649064e+00,-1.521459289150696614e+00
3.267399726159222473e-01,1.639611617781543487e+02,3.989330094324850147e-03,3.990084964682531418e-03,-1.520697980884111011e+00,-1.520692797670753604e+00
3.275637431873438254e-01,1.643745375241568354e+02,4.026221946153527888e-03,4.026894161651556336e-03,-1.519916469549714266e+00,-1.519922383969538160e+00
3.283895906333789139e-01,1.647889554651860351e+02,4.063380038622351094e-03,4.064024074971771261e-03,-1.519159165150483881e+00,-1.519148026967597431e+00
3.292175201902040604e-01,1.652044182288041725e+02,4.100949032744285148e-03,4.101477217432252832e-03,-1.518374147505667571e+00,-1.518369704991787916e+00
3.300475371071971420e-01,1.656209284491979474e+02,4.138657335313557749e-03,4.139256117528983085e-03,-1.517601941729569415e+00,-1.517587395413820150e+00
3.308796466469707820e-01,1.660384887671953607e+02,4.176693589539036064e-03,4.177363321131874474e-03,-1.516800393339814201e+00,-1.516801075581112102e+00
3.317138540854051021e-01,1.664571018302822267e+02,4.215066298813891117e-03,4.215801385045334082e-03,-1.516009847383245068e+00,-1.516010724760376682e+00
3.325501647116828607e-01,1.668767702926197103e+02,4.253895592082607494e-03,4.254572882086857417e-03,-1.515220157334392193e+00,-1.515216321808852573e+00
3.333885838283205949e-01,1.672974968150600148e+02,4.292893061094240660e-03,4.293680406883191442e-03,-1.514421612325712152e+00,-1.514417842713615237e+00
3.342291167512039807e-01,1.677192840651640608e+02,4.332427541196919550e-03,4.333126561386606117e-03,-1.513625312981398796e+00,-1.513615265826179890e+00
3.350717688096208069e-01,1.681421347172181413e+02,4.372215761892334421e-03,4.372913965988958068e-03,-1.512808308000201496e+00,-1.512808569024187477e+00
3.359165453462951145e-01,1.685660514522509459e+02,4.412263777907484558e-03,4.413045259980485913e-03,-1.511992670430322816e+00,-1.511997729594682260e+00
3.367634517174208919e-01,1.689910369580504721e+02,4.452596430690848942e-03,4.453523094602435291e-03,-1.511176520779371035e+00,-1.511182724032497982e+00
3.376124932926959921e-01,1.694170939291811635e+02,4.493546742797829494e-03,4.494350136847602949e-03,-1.510367965812457136e+00,-1.510363529817405848e+00
3.384636754553562721e-01,1.698442250670008775e+02,4.534810777290084090e-03,4.535529070283000723e-03,-1.509541267561435252e+00,-1.509540123758279284e+00
3.393170036022097324e-01,1.702724330796781373e+02,4.576404026847790546e-03,4.577062594820632650e-03,-1.508707034891993981e+00,-1.508712483628731116e+00
3.401724831436707674e-01,1.707017206822093272e+02,4.618273831624026583e-03,4.618953422842850438e-03,-1.507880384857493983e+00,-1.507880584023332027e+00
3.410301195037942490e-01,1.711320905964356882e+02,4.660325740594586409e-03,4.661204282499688961e-03,-1.507040996492514218e+00,-1.507044405556889233e+00
3.418899181203101101e-01,1.715635455510607130e+02,4.702980419758842970e-03,4.703817925792417448e-03,-1.506205177939330619e+00,-1.506203920499677551e+00
3.427518844446579283e-01,1.719960882816676246e+02,4.745982317331962942e-03,4.746797105748881522e-03,-1.505363202008804580e+00,-1.505359107320466849e+00
3.436160239420211759e-01,1.724297215307363444e+02,4.789350435032144367e-03,4.790144605427593995e-03,-1.504516521951561714e+00,-1.504509942286290869e+00
3.444823420913620815e-01,1.728644480476611704e+02,4.833067724980565950e-03,4.833863215596637640e-03,-1.503654580033003896e+00,-1.503656398942448513e+00
3.453508443854563792e-01,1.733002705887681429e+02,4.877213951690727127e-03,4.877955742172089201e-03,-1.502800721364021097e+00,-1.502798457743610649e+00
3.462215363309281146e-01,1.737371919173324954e+02,4.921623940715354542e-03,4.922425009567308989e-03,-1.501941208191746258e+00,-1.501936090633523513e+00
3.470944234482843949e-01,1.741752148035961056e+02,4.966385659299957754e-03,4.967273857026979246e-03,-1.501081893289866631e+00,-1.501069273782442481e+00
3.479695112719506933e-01,1.746143420247852305e+02,5.011583185268435152e-03,5.012505138343987740e-03,-1.500213394346048057e+00,-1.500197983981027550e+00
3.488468053503055444e-01,1.750545763651279287e+02,5.057295138328494338e-03,5.058121723752950424e-03,-1.499326755915300513e+00,-1.499322196678825714e+00
3.497263112457161816e-01,1.754959206158718530e+02,5.103317165302138740e-03,5.104126502613518142e-03,-1.498437887060176221e+00,-1.498441884602005336e+00
3.506080345345734539e-01,1.759383775753018710e+02,5.149519664914718742e-03,5.150522370740540958e-03,-1.497565371670845913e+00,-1.497557026298817151e+00
3.514919808073272978e-01,1.763819500487578864e+02,5.196452310883824602e-03,5.197312249031507160e-03,-1.496671459724651099e+00,-1.496667593293497855e+00
3.523781556685222638e-01,1.768266408486524881e+02,5.243567327092607533e-03,5.244499065248463439e-03,-1.495765949437411146e+00,-1.495773563415441654e+00
3.532665647368328776e-01,1.772724527944889701e+02,5.291170316588842369e-03,5.292085772578664429e-03,-1.494881521287829917e+00,-1.494874908779277645e+00
3.541572136450993891e-01,1.777193887128789527e+02,5.339177811394799078e-03,5.340075331226688989e-03,-1.493982520075998632e+00,-1.493971604113065510e+00
3.550501080403635212e-01,1.781674514375606577e+02,5.387567108025720537e-03,5.388470719097291500e-03,-1.493056455632291391e+00,-1.493063625818958462e+00
3.559452535839040532e-01,1.786166438094164448e+02,5.436385274697154955e-03,5.437274930480457194e-03,-1.492148550889785819e+00,-1.492150945939170859e+00
3.568426559512726803e-01,1.790669686764910580e+02,5.485641858975019020e-03,5.486490974381137524e-03,-1.491228455965958988e+00,-1.491233540531879065e+00
3.577423208323312065e-01,1.795184288940101283e+02,5.535383152317754386e-03,5.536121875718101951e-03,-1.490305771411957414e+00,-1.490311381597765106e+00
3.586442539312855726e-01,1.799710273243973404e+02,5.585337532566453725e-03,5.586170677627651585e-03,-1.489370656215502464e+00,-1.489384442268548936e+00
3.595484609667232712e-01,1.804247668372931628e+02,5.635674183644180830e-03,5.636640430064516170e-03,-1.488457481535653271e+00,-1.488452698474233449e+00
3.604549476716495393e-01,1.808796503095730372e+02,5.686594707844189189e-03,5.687534206888753691e-03,-1.487521195483190617e+00,-1.487516121990565710e+00
3.613637197935234968e-01,1.813356806253654838e+02,5.737937293340358326e-03,5.738855090241777764e-03,-1.486588069980272042e+00,-1.486574686342023943e+00
3.622747830942946723e-01,1.817928606760704326e+02,5.789485509900306470e-03,5.790606185995146593e-03,-1.485627574999784040e+00,-1.485628363647039984e+00
3.631881433504394185e-01,1.822511933603775560e+02,5.841822148636830261e-03,5.842790605911805588e-03,-1.484664818728214319e+00,-1.484677128890413256e+00
3.641038063529978275e-01,1.827106815842846572e+02,5.894432159375673913e-03,5.895411480838119896e-03,-1.483722665174618927e+00,-1.483720954082738075e+00
3.650217779076099789e-01,1.831713282611160594e+02,5.947542757759065671e-03,5.948471956985272591e-03,-1.482759659779955497e+00,-1.482759810642596543e+00
3.659420638345532995e-01,1.836331363115411648e+02,6.001127952250904195e-03,6.001975194586436045e-03,-1.481791782349336062e+00,-1.481793671404117774e+00
3.668646699687789781e-01,1.840961086635928439e+02,6.055165990863692685e-03,6.055924368219242279e-03,-1.480829502564638744e+00,-1.480822510992287677e+00
3.677896021599492693e-01,1.845602482526861081e+02,6.109326917844829646e-03,6.110322671827221087e-03,-1.479847503921202012e+00,-1.479846298144406269e+00
3.687168662724745194e-01,1.850255580216366695e+02,6.164047793144050193e-03,6.165173307333714388e-03,-1.478877130642088922e+00,-1.478865005728448256e+00
3.696464681855501366e-01,1.854920409206795568e+02,6.219431797918621024e-03,6.220479493524797530e-03,-1.477881787865587437e+00,-1.477878607247928855e+00
3.705784137931942834e-01,1.859596999074880159e+02,6.275150657682727028e-03,6.276244465252438405e-03,-1.476890642919313379e+00,-1.476887072942478563e+00
3.715127090042849023e-01,1.864285379471920123e+02,6.331218911756827591e-03,6.332471473876187529e-03,-1.475904459394639767e+00,-1.475890372710507048e+00
3.724493597425971858e-01,1.868985580123971033e+02,6.388175584646810408e-03,6.389163778559235098e-03,-1.474894450218983577e+00,-1.474888481694758280e+00
3.733883719468413798e-01,1.873697630832034235e+02,6.445345962381878943e-03,6.446324657339778767e-03,-1.473864361415224700e+00,-1.473881367781065821e+00
3.743297515707001977e-01,1.878421561472244434e+02,6.502980364109022665e-03,6.503957402199184862e-03,-1.472866656130859875e+00,-1.472869002422904305e+00
3.752735045828667348e-01,1.883157401996058979e+02,6.560990636472483276e-03,6.562065318109215790e-03,-1.471849203585470889e+00,-1.471851356652878140e+00
3.762196369670822160e-01,1.887905182430449145e+02,6.619531480549807091e-03,6.620651724359729283e-03,-1.470824534337969558e+00,-1.470828402554276160e+00
3.771681547221739650e-01,1.892664932878089132e+02,6.678566466162436273e-03,6.679719959084937098e-03,-1.469796031279121173e+00,-1.469800107244847220e+00
3.781190638620934297e-01,1.897436683517547351e+02,6.738357850586913778e-03,6.739273363717646764e-03,-1.468774390966644416e+00,-1.468766444570588803e+00
3.790723704159542629e-01,1.902220464603477978e+02,6.798304392406290426e-03,6.799315304455981479e-03,-1.467725934451540759e+00,-1.467727381131818776e+00
3.800280804280706803e-01,1.907016306466812523e+02,6.858795617530325482e-03,6.859849150480891965e-03,-1.466682507732816942e+00,-1.466682889612707985e+00
3.809861999579957081e-01,1.911824239514952524e+02,6.919536373293014991e-03,6.920878295909745591e-03,-1.465633820742972215e+00,-1.465632938594167323e+00
3.819467350805595407e-01,1.916644294231961965e+02,6.981297128126917953e-03,6.982406140801547534e-03,-1.464573997744045508e+00,-1.464577496592691208e+00
3.829096918859077325e-01,1.921476501178758269e+02,7.043396144319620869e-03,7.044436098958704352e-03,-1.463506502904110773e+00,-1.463516534142463410e+00
3.838750764795414439e-01,1.926320890993314947e+02,7.105839628163745057e-03,7.106971598711386146e-03,-1.462446478562913210e+00,-1.462450020332074496e+00
3.848428949823536893e-01,1.931177494390843492e+02,7.168745164394803131e-03,7.170016082732196504e-03,-1.461387089049024368e+00,-1.461377922701788235e+00
3.858131535306697502e-01,1.936046342163995746e+02,7.232457012624691518e-03,7.233573007112702874e-03,-1.460295947260916938e+00,-1.460300211885604327e+00
3.867858582762856434e-01,1.940927465183057166e+02,7.296209735658919747e-03,7.297645832333820096e-03,-1.459207310743813713e+00,-1.459216855880395292e+00
3.877610153865073128e-01,1.945820894396143501e+02,7.360987763818178237e-03,7.362238045664105425e-03,-1.458129825913051736e+00,-1.458127821286998582e+00
3.887386310441894310e-01,1.950726660829394916e+02,7.426287304286710578e-03,7.427353131829095637e-03,-1.457039389910729454e+00,-1.457033079271260023e+00
3.897187114477748682e-01,1.955644795587175793e+02,7.491762940592792790e-03,7.492994602589779507e-03,-1.455932915509076109e+00,-1.455932595621831194e+00
3.907012628113339381e-01,1.960575329852269419e+02,7.557866770651364662e-03,7.559165971248254200e-03,-1.454820896366205485e+00,-1.454826337762004762e+00
3.916862913646035338e-01,1.965518294886075807e+02,7.624669871546073743e-03,7.625870765548444820e-03,-1.453716091971570146e+00,-1.453714275208447537e+00
3.926738033530271510e-01,1.970473722028812347e+02,7.691832468042276820e-03,7.693112526435401562e-03,-1.452595565941610545e+00,-1.452596374685758196e+00
3.936638050377939124e-01,1.975441642699709064e+02,7.759745212723647041e-03,7.760894805693471961e-03,-1.451475770280753474e+00,-1.451472603935569650e+00
3.946563026958786469e-01,1.980422088397210416e+02,7.827873394169144322e-03,7.829221169808747716e-03,-1.450350051549451402e+00,-1.450342926810370026e+00
3.956513026200815797e-01,1.985415090699174243e+02,7.896782296090202463e-03,7.898095194231572608e-03,-1.449205593040861162e+00,-1.449207313892000748e+00
3.966488111190682453e-01,1.990420681263071856e+02,7.966144419777948169e-03,7.967520458810878684e-03,-1.448070965111825759e+00,-1.448065730142441110e+00
3.976488345174092887e-01,1.995438891826187273e+02,8.036180970873800164e-03,8.037500569792398533e-03,-1.446929366680323126e+00,-1.446918141186657625e+00
3.986513791556209885e-01,2.000469754205822710e+02,8.106730254219944934e-03,8.108039129784097576e-03,-1.445766529782061216e+00,-1.445764514970113046e+00
3.996564513902050586e-01,2.005513300299495256e+02,8.177826095016063612e-03,8.179139757020437856e-03,-1.444599129719673192e+00,-1.444604816730544083e+00
4.006640575936891713e-01,2.010569562085142366e+02,8.249101445911139613e-03,8.250806082887508774e-03,-1.443438223766337902e+00,-1.443439009804628803e+00
4.016742041546672581e-01,2.015638571621323649e+02,8.321924624175610144e-03,8.323041747078476979e-03,-1.442263313282310166e+00,-1.442267065002403204e+00
4.026868974778400334e-01,2.020720361047424092e+02,8.394509355739111431e-03,8.395850398549020016e-03,-1.441093650693239026e+00,-1.441088942745904156e+00
4.037021439840556836e-01,2.025814962583857550e+02,8.467823098952930241e-03,8.469235693534813217e-03,-1.439901422496641326e+00,-1.439904609916307088e+00
4.047199501103504460e-01,2.030922408532271675e+02,8.541680548146130328e-03,8.543201302786299772e-03,-1.438721856206038430e+00,-1.438714031552583483e+00
4.057403223099895206e-01,2.036042731275752260e+02,8.616304491859639800e-03,8.617750907400424307e-03,-1.437522823516737880e+00,-1.437517172070812643e+00
4.067632670525079264e-01,2.041175963279028736e+02,8.691416767435910379e-03,8.692888188491983484e-03,-1.436320622248743684e+00,-1.436313997904033801e+00
4.077887908237516901e-01,2.046322137088680506e+02,8.767016330423349144e-03,8.768616844348771366e-03,-1.435111819667489463e+00,-1.435104469879205258e+00
4.088169001259185920e-01,2.051481285333341873e+02,8.843391969216692072e-03,8.844940581918156811e-03,-1.433898779282312130e+00,-1.433888553948991840e+00
4.098476014775998544e-01,2.056653440723910649e+02,8.920427999679189993e-03,8.921863111699091312e-03,-1.432665442146528356e+00,-1.432666213276763356e+00
4.108809014138211091e-01,2.061838636053754215e+02,8.998289588890436008e-03,8.999388153910218430e-03,-1.431442895918843439e+00,-1.431437412262003051e+00
4.119168064860835865e-01,2.067036904198915863e+02,9.076006907711757499e-03,9.077519438299068086e-03,-1.430200525466107209e+00,-1.430202112948618209e+00
4.129553232624073589e-01,2.072248278118332507e+02,9.154828767283232013e-03,9.156260703902636966e-03,-1.428961437809573187e+00,-1.428960279126854083e+00
4.139964583273702536e-01,2.077472790854028517e+02,9.234158092809504129e-03,9.235615688847330709e-03,-1.427715739629366931e+00,-1.427711874857643393e+00
4.150402182821515962e-01,2.082710475531337124e+02,9.313922972875858519e-03,9.315588147566873298e-03,-1.426452328149187210e+00,-1.426456861667774856e+00
4.160866097445733436e-01,2.087961365359105059e+02,9.394528681772361736e-03,9.396181834681221687e-03,-1.425192763454669942e+00,-1.425195201566095138e+00
4.171356393491423287e-01,2.093225493629905714e+02,9.475678442743421317e-03,9.477400519144568020e-03,-1.423917614560936462e+00,-1.423926856239832617e+00
4.181873137470920043e-01,2.098502893720248039e+02,9.557882831736318890e-03,9.559247966424903528e-03,-1.422654387305930079e+00,-1.422651789916884013e+00
4.192416396064249096e-01,2.103793599090789712e+02,9.640018588208532427e-03,9.641727952790576581e-03,-1.421380894162640462e+00,-1.421369962790433039e+00
4.202986236119548025e-01,2.109097643286549157e+02,9.723306567599440675e-03,9.724844259571865587e-03,-1.420076830290428971e+00,-1.420081335741447459e+00
4.213582724653490152e-01,2.114415059937117292e+02,9.807020410651337214e-03,9.808600672575371049e-03,-1.418779990360615306e+00,-1.418785872780503166e+00
4.224205928851710867e-01,2.119745882756871538e+02,9.891174317009624253e-03,9.893000987101956481e-03,-1.417483979262744720e+00,-1.417483530991677787e+00
4.234855916069231729e-01,2.125090145545189273e+02,9.976225680531018714e-03,9.978048996822480241e-03,-1.416177791060965419e+00,-1.416174272970595727e+00
4.245532753830888462e-01,2.130447882186661843e+02,1.006221588919868279e-02,1.006374849967375633e-02,-1.414850706303143024e+00,-1.414858061198690509e+00
4.256236509831760051e-01,2.135819126651310853e+02,1.014807036449171494e-02,1.015010330112376367e-02,-1.413539148134505208e+00,-1.413534852574447109e+00
4.266967251937596184e-01,2.141203912994801044e+02,1.023534985420250162e-02,1.023711721191277423e-02,-1.412198261751915318e+00,-1.412204607963407410e+00
4.277725048185249124e-01,2.146602275358659426e+02,1.032338128207747723e-02,1.032479403901781501e-02,-1.410873236871655223e+00,-1.410867287728622799e+00
4.288509966783103922e-01,2.152014247970488157e+02,1.041135022221923584e-02,1.041313759567173702e-02,-1.409519764249680174e+00,-1.409522852105614676e+00
4.299322076111510849e-01,2.157439865144184523e+02,1.050029751933331985e-02,1.050215169788271292e-02,-1.408164584503426520e+00,-1.408171260160927751e+00
4.310161444723220603e-01,2.162879161280157234e+02,1.058998303626720698e-02,1.059184016591461705e-02,-1.406808119036056404e+00,-1.406812467945780076e+00
4.321028141343816187e-01,2.168332170865543844e+02,1.068037277909029623e-02,1.068220682011827675e-02,-1.405440649272580167e+00,-1.405446438370384854e+00
4.331922234872150890e-01,2.173798928474430738e+02,1.077170344461154776e-02,1.077325547366777755e-02,-1.404074645669472154e+00,-1.404073127150208711e+00
4.342843794380785716e-01,2.179279468768072832e+02,1.086310122420680591e-02,1.086498995824486218e-02,-1.402696807909132870e+00,-1.402692492846349559e+00
4.353792889116424591e-01,2.184773826495110711e+02,1.095563947610643692e-02,1.095741409012589672e-02,-1.401295578253695551e+00,-1.401304494718027538e+00
4.364769588500355124e-01,2.190282036491793178e+02,1.104880504494511889e-02,1.105053169055513103e-02,-1.399907825723885946e+00,-1.399909088331530604e+00
4.375773962128888805e-01,2.195804133682197801e+02,1.114283200325042779e-02,1.114434658360900776e-02,-1.398511706860610992e+00,-1.398506232690654993e+00
4.386806079773801770e-01,2.201340153078451749e+02,1.123724153290430426e-02,1.123886258978102660e-02,-1.397099100276750328e+00,-1.397095884890380724e+00
4.397866011382778328e-01,2.206890129780954339e+02,1.133232494872520382e-02,1.133408352603426823e-02,-1.395671632056833866e+00,-1.395678000193738999e+00
4.408953827079852283e-01,2.212454098978599006e+02,1.142826057771412912e-02,1.143001321106931062e-02,-1.394250299878095900e+00,-1.394252537038737971e+00
4.420069597165853792e-01,2.218032095948997551e+02,1.152481204906354202e-02,1.152665546596673245e-02,-1.392814106112655770e+00,-1.392819450556254335e+00
4.431213392118848460e-01,2.223624156058699270e+02,1.162199423879665267e-02,1.162401409339065828e-02,-1.391380521629603795e+00,-1.391378696136968518e+00
4.442385282594604745e-01,2.229230314763427145e+02,1.172000512546915799e-02,1.172209290998191961e-02,-1.389933315233648603e+00,-1.389930232725846926e+00
4.453585339427013068e-01,2.234850607608287021e+02,1.181900509098024118e-02,1.182089572130538141e-02,-1.388477660844315009e+00,-1.388474011293792998e+00
4.464813633628552658e-01,2.240485070228002940e+02,1.191859446691346212e-02,1.192042632668089200e-02,-1.387016351166511008e+00,-1.387009989503437124e+00
4.476070236390738977e-01,2.246133738347139683e+02,1.201864608710776286e-02,1.202068852282509211e-02,-1.385541946636653199e+00,-1.385538122640803005e+00
4.487355219084573910e-01,2.251796647780331568e+02,1.211929204554184139e-02,1.212168610316525716e-02,-1.384063128910479890e+00,-1.384058363273333203e+00
4.498668653260998185e-01,2.257473834432506692e+02,1.222122889242521424e-02,1.222342285716739550e-02,-1.382566704394955437e+00,-1.382570666847049656e+00
4.510010610651345453e-01,2.263165334299116864e+02,1.232386741735826997e-02,1.232590255648755712e-02,-1.381076242813215282e+00,-1.381074988535094361e+00
4.521381163167798589e-01,2.268871183466364698e+02,1.242702962699984356e-02,1.242912898441386228e-02,-1.379577389573746649e+00,-1.379571279366730518e+00
4.532780382903840999e-01,2.274591418111432120e+02,1.253091928855518816e-02,1.253310589677568074e-02,-1.378062383879549602e+00,-1.378059493984508999e+00
4.544208342134720136e-01,2.280326074502711435e+02,1.263530097642201651e-02,1.263783705796608405e-02,-1.376537052485953039e+00,-1.376539586366897661e+00
4.555665113317899917e-01,2.286075189000032992e+02,1.274119804064506936e-02,1.274332621721493454e-02,-1.375009013907091404e+00,-1.375011508179351249e+00
4.567150769093523688e-01,2.291838798054897381e+02,1.284752584938305200e-02,1.284957711473953476e-02,-1.373476254476717617e+00,-1.373475211255928530e+00
4.578665382284873853e-01,2.297616938210705655e+02,1.295424733241915850e-02,1.295659348276536477e-02,-1.371927102871266069e+00,-1.371930649348534592e+00
4.590209025898833173e-01,2.303409646102992383e+02,1.306241093687550252e-02,1.306437903822419214e-02,-1.370370168998451987e+00,-1.370377773273834476e+00
4.601781773126347730e-01,2.309216958459655302e+02,1.317031794595751454e-02,1.317293749221578637e-02,-1.368822427159715804e+00,-1.368816534515476802e+00
4.613383697342892109e-01,2.315038912101191499e+02,1.328022776567272349e-02,1.328227254642054544e-02,-1.367248140876267115e+00,-1.367246886001121986e+00
