Nout,K,MPP Pz,PyT Pz,MPP fNL,PyT fNL
17.4,20835973.9201643,1.0091617323582304e-15,9.322784644864457e-16,2.3432491912244924,707166.5759893418
17.5,23027312.409725673,5.962127360687901e-16,5.413388565012827e-16,3.4251597408618135,1039138.0781595272
17.6,25449115.977303006,3.2763791316743403e-16,2.886097412248507e-16,5.389598533814528,1772093.4209380122
17.7,28125622.846233062,1.603256705330317e-16,1.328019317388809e-16,9.533122493468738,3810240.0979663115
17.8,31083620.39594322,6.350323021008305e-17,4.4953415273490745e-17,20.84591399962393,12577499.664770892
17.9,34352713.25901652,1.5280222190750778e-17,1.874977693737442e-18,75.06600396811315,116525700.34291688
18.0,37965619.61426551,1.4942717588023288e-19,-9.347030273864168e-18,6652.396008913966,186402972487.80585
18.1,41958498.64120754,7.181293636234013e-18,2.9859383439234485e-19,119.9600685703785,137048591.86568972
18.2,46371312.41320086,2.8721052427405836e-17,2.3713304112972496e-17,25.989068356880228,4056355.29037935
18.3,51248225.85121952,5.944964112134104e-17,5.570943392509944e-17,10.875572552335761,474410.3264966102
18.4,56638048.74111406,9.570776093491126e-17,9.268721190984191e-17,5.848838032189528,92361.21451662508
18.5,62594724.23819867,1.3501010944352978e-16,1.324559832632855e-16,3.587777470743633,23282.141779606605
18.6,69177868.74822605,1.7569686357854187e-16,1.7340303243958808e-16,2.384099340418107,6900.314216546273
18.7,76453368.58814913,2.1668417060665015e-16,2.144957551150005e-16,1.6705041438761057,2265.029541869079
18.8,84494039.39818007,2.572859217186174e-16,2.551433775754707e-16,1.2148115611675123,798.1005601252119
18.9,93380354.90461731,2.970867780761237e-16,2.948746611227017e-16,0.9076840900694705,299.0405772288503
19.0,103201252.32713127,3.35851978003157e-16,3.335367803029062e-16,0.6921332554687213,116.01174487247374
19.1,114055022.49136315,3.7346345360681625e-16,3.710122797454223e-16,0.5360720037559268,46.30324246240742
19.2,126050293.5550253,4.098747047104277e-16,4.072774800558006e-16,0.4202994109535618,18.519281408913972
19.3,139307118.19266254,4.450789591910905e-16,4.4230874236843157e-16,0.33274417210219787,7.654072865908267
19.4,153958175.11949763,4.79086653954182e-16,4.761451759862827e-16,0.26550101094396605,3.1165317207318672
19.5,170150096.97956553,5.119093497962471e-16,5.087935454653873e-16,0.21321251404551977,1.2345554245691133
19.6,188044937.88603336,5.435479613134676e-16,5.402576972314475e-16,0.1721410303477418,0.4541684231632349
19.7,207821795.2977292,5.739837196615903e-16,5.705224505054432e-16,0.1396136586856816,0.13244220845767127
19.8,229678602.46240383,6.031706801268326e-16,5.995424632538929e-16,0.11367810275945908,0.00513946709519128
19.9,253834109.35584632,6.310288413191441e-16,6.272392838596564e-16,0.09288241725671861,0.040536770922819834
20.0,280530071.9114439,6.574371425077846e-16,6.534932098333084e-16,0.07613000121384055,0.05297286141806239
20.1,310033671.417903,6.822257492089984e-16,6.781361805045752e-16,0.06258170144996679,0.05234318761386987
20.2,342640188.12550426,7.051671629318064e-16,7.009420377516557e-16,0.051588188942160926,0.04704690185776899
20.3,378675955.44247586,7.2596584255107125e-16,7.216174647504077e-16,0.04264227591974275,0.040624616790075105
20.4,418501623.3851517,7.442462237464454e-16,7.397892621073139e-16,0.03534465385381674,0.03444632819373206
20.5,462515777.3515309,7.595393395361242e-16,7.549914361941898e-16,0.029378854918312228,0.02897719291028674
20.6,511159670.46101654,7.712688568235293e-16,7.666511436624761e-16,0.02449260682036415,0.024314232374103417
20.7,563863343.0386012,7.786505638345562e-16,7.739889315727996e-16,0.020552216149270733,0.02047138567989426
20.8,623368524.2062764,7.811317761019869e-16,7.764554876303263e-16,0.017237257979324495,0.017201264062915493
20.9,688506235.6222934,7.77609446673662e-16,7.729543672479428e-16,0.014535696922312106,0.014519602268036842
21.0,760629133.8672193,7.670266021881879e-16,7.624349678366903e-16,0.01230429834603766,0.012297105082023757
21.1,840448537.2767272,7.481875662392235e-16,7.437087572409908e-16,0.010462185487353585,0.010458989885287264
21.2,928731933.3277414,7.198913376370617e-16,7.155819506760804e-16,0.008942754559182827,0.008941339252913297
21.3,1026342344.3897278,6.810447343547683e-16,6.769679113690983e-16,0.007690686483108657,0.0076900616513809
21.4,1134244129.2140472,6.308448396838036e-16,6.270685333852572e-16,0.006660299715070275,0.006660026317517581
21.5,1253509579.3483396,5.690408789828216e-16,5.656345457312317e-16,0.005813805567240523,0.0058136870024354794
21.6,1385327716.46175,4.962707070899288e-16,4.93299988172604e-16,0.00511942046798493,0.005119369812783675
21.7,1531015013.4750767,4.1443633034455507e-16,4.119554817405189e-16,0.004548958957792511,0.0045489379984702755
21.8,1692027854.5400164,3.2703015121156293e-16,3.250725244070643e-16,0.0040737006624177174,0.004073692475224434
21.9,1869976676.7676303,2.3925175910785923e-16,2.37819581088797e-16,0.0036547613083951027,0.0036547583725189087
22.0,2066641824.5827525,1.5768695248329857e-16,1.5674302758602977e-16,0.0032145539900695465,0.003214553155336713
22.1,2283991208.198831,8.931512047810051e-17,8.878047422731743e-17,0.0025311186953920635,0.00253111857767918
22.2,2524199902.1800537,3.9768796974369515e-17,3.953073837314343e-17,0.0007141246525581522,0.0007141246524274249
22.3,2789671855.5077014,1.1192592064014845e-17,1.1125592489923222e-17,0.008144035781179471,0.008144034849780631
22.4,3083063915.434658,7.011038453618475e-19,6.969069834601792e-19,0.20112721361338629,0.20112682294822934
22.5,3407312396.45658,8.95488852958801e-19,8.9012839494385e-19,0.15038859699175527,0.1503884834967627
22.6,3765662454.7964077,3.27015558223908e-18,3.2505802356557596e-18,0.027947912133861275,0.027947910795311035
22.7,4161700559.067117,2.9901906528825085e-18,2.972291200359099e-18,0.011632284566330912,0.011632284548860141
22.8,4599390379.9940815,9.067572407729514e-19,9.013293415173155e-19,0.012800786845448043,0.01280078661085431
22.9,5083112457.241366,5.32282636506988e-22,5.290960020576677e-22,59.178681028350276,59.17695003455324
23.0,5617708039.538019,3.8614798266117605e-19,3.8383648088587473e-19,0.0605190219802138,0.06051902155095688
23.1,6208527536.439242,2.857010814837436e-19,2.8399086076363935e-19,0.006755612374802262,0.006755612377275595
23.2,6861484066.364698,3.4637982929111376e-23,3.4430598532152793e-23,329.0561849570751,329.04719332132595
23.3,7583112636.674621,1.0573612892906994e-19,1.0510318778570694e-19,0.06591403721105167,0.0659140371746668
23.4,8380635547.974535,1.4268876079981653e-20,1.4183461991533457e-20,0.26707142377434145,0.2670714215711297
23.5,9262034677.18326,3.174440783889645e-20,3.155438459591323e-20,0.1293367719163494,0.12933677185263365
23.6,10236131362.734533,2.391058360693374e-21,2.376745400082459e-21,1.0104817012713987,1.0104816925635314
23.7,11312674691.468481,1.4081536743371748e-20,1.3997244224511047e-20,0.08297525995948404,0.08297525995894117
23.8,12502439070.697971,2.4468293997459215e-21,2.4321826120649022e-21,0.7525440295762431,0.7525440287708136
23.9,13817332062.11203,2.4018061598034447e-22,2.3874288916128454e-22,4.2012331090946065,4.201233085893351
24.0,15270513556.615797,1.4112374981933182e-21,1.402789805892881e-21,0.21242458110989737,0.2124245810752571
24.1,16876527482.95544,1.2864405939736267e-21,1.278739945654207e-21,0.027221280955918737,0.027221280953933256
24.2,18651447368.21926,7.319581575999301e-22,7.27576652466011e-22,0.060694753348829775,0.06069475334458667
24.3,20613037207.105595,2.1461289626770316e-22,2.133282240663627e-22,0.7528496235891304,0.7528496235346768
24.4,22780929249.945854,4.0015290778514665e-24,3.977575962602915e-24,59.886097516580485,59.886097296676716
24.5,25176820488.87785,1.9322755286163868e-22,1.9207089710428952e-22,0.6763687975369481,0.6763687975306982
24.6,27824689808.615944,9.883864676587803e-24,9.824700213065127e-24,10.080992902283397,10.080992900244725
24.7,30751037975.182858,7.027909571385133e-23,6.985840868640259e-23,0.25563288181598487,0.2556328818198747
24.8,33985152864.491734,4.184939834054798e-23,4.1598890861519546e-23,1.0069622661779765,1.0069622662025426
24.9,37559402585.26484,2.580065711362484e-23,2.5646216926956075e-23,0.9387341759833349,0.938734175992003
25.0,41509559429.93131,9.110994054213948e-24,9.056456870690536e-24,1.1615977954771817,1.1615977955166774
25.1,45875157895.73607,3.510876974334871e-24,3.489861516948613e-24,6.6777492464087995,6.677749246589943
25.2,50699890359.283554,7.56530918248349e-26,7.520025226007033e-26,130.0069811294108,130.00698102702023
25.3,56032044364.54494,2.7912269268826017e-26,2.774519731603965e-26,38.394691246669595,38.39469174945551
25.4,61924985900.813225,1.5912666258392658e-24,1.5817423203857783e-24,3.259142320449198,3.2591423205653043
25.5,68437693507.45754,1.1813458864576302e-25,1.1742758099624612e-25,41.39384304239659,41.393843040250744
25.6,75635348550.96774,2.495489456964304e-25,2.4805605079753076e-25,14.55111034485938,14.551110345167254
25.7,83589987581.97441,2.0500830816468403e-25,2.038008895992543e-25,9.282117393388612,9.282117393582501
25.8,92381223301.25757,5.856695639529229e-26,5.856677626729967e-26,1.4493219258144468e-06,1.4493219271702482e-06
25.9,102097041350.413,4.338741631121409e-26,4.3387316260778425e-26,1.004624929440876e-06,1.0046249297385488e-06
26.0,112834680901.72389,3.2142154729146865e-26,3.214209896060115e-26,6.614542410055655e-07,6.614542421721902e-07
26.1,124701607860.47905,2.3811471623705024e-26,2.3811440385622073e-26,4.03057074875145e-07,4.030570750365079e-07
26.2,137816590419.86575,1.7639957298518057e-26,1.7639939688415477e-26,2.109717542921784e-07,2.1097175345226956e-07
26.3,152310887732.96307,1.3067991939793837e-26,1.306798193055295e-26,6.931131730166919e-08,6.931131833825933e-08
26.4,168329563598.46063,9.680999913037866e-27,9.680994165097245e-27,3.457940436475377e-08,3.457940430415182e-08
26.5,186032938307.90454,7.17185663081935e-27,7.171853288012243e-27,1.1044085805414001e-07,1.1044085896437741e-07
26.6,205598193185.05954,5.313038986441274e-27,5.313037012748641e-27,1.6563245114503526e-07,1.6563245111175684e-07
26.7,227221143876.13895,3.9359939621385496e-27,3.935992776185448e-27,2.0565234490265212e-07,2.0565234583436134e-07
26.8,251118200138.60333,2.915854568185832e-27,2.9158538414106718e-27,2.345777134965463e-07,2.3457771252789384e-07
26.9,277528531742.7458,2.1601171646403483e-27,2.160116709731978e-27,2.5541605456488873e-07,2.554160564599805e-07
27.0,306716462163.12585,1.6002534355455207e-27,1.600253144495364e-27,2.70376868488325e-07,2.703768675268841e-07
27.1,338974114016.7429,1.1854963994126559e-27,1.1854962091208778e-27,2.8107798089558144e-07,2.8107798184325487e-07
27.2,374624332724.35565,8.782369805477387e-28,8.782368535530992e-28,2.8870053214744123e-07,2.8870053214461e-07
27.3,414023917655.9556,6.506137102155336e-28,6.506136238650623e-28,2.941044812655756e-07,2.94104480309624e-07
27.4,457567193098.77905,4.819863182980208e-28,4.819862586120852e-28,2.9791429458683947e-07,2.97914296491262e-07
27.5,505689954787.28503,3.570641260033913e-28,3.570640841725985e-28,3.005822297719251e-07,3.005822316772536e-07
27.6,558873831493.3401,2.645195264205673e-28,2.6451949676445753e-28,3.024349298908748e-07,3.0243492893685764e-07
27.7,617651105328.8182,1.9596082653786237e-28,1.959608053179161e-28,3.037076638998972e-07,3.0370766389928043e-07
27.8,682610039003.8677,1.451713104947765e-28,1.4517129519926098e-28,3.045693788860748e-07,3.0456937983902134e-07
27.9,754400763357.8231,1.0754552418301508e-28,1.0754551309491285e-28,3.051410202793856e-07,3.051410212329015e-07
28.0,833741784087.122,7.967166489058373e-29,7.967165681704617e-29,3.0550888694274944e-07,3.0550888694268867e-07
28.1,921427172791.8068,5.902220813785308e-29,5.902220223947758e-29,3.0573432437661635e-07,3.057343253300291e-07
28.2,1018334514310.9471,4.3724718538698657e-29,4.3724714218782085e-29,3.058607848898319e-07,3.058607858439553e-07
28.3,1125433689886.652,3.239206240785595e-29,3.239205923774897e-29,3.059189072387346e-07,3.059189062863149e-07
28.4,1243796584061.5063,2.3996626235465417e-29,2.3996623905830463e-29,3.059301967404584e-07,3.059301976946058e-07
28.5,1374607812459.2793,1.7777135490036536e-29,1.7777133776158066e-29,3.059096734209362e-07,3.0590967342141477e-07
28.6,1519176577816.2432,1.3169624324428372e-29,1.3169623062547113e-29,3.058677593472563e-07,3.058677583944708e-07
28.7,1678949772922.114,9.756296700814848e-30,9.756295771202102e-30,3.05811646429903e-07,3.058116454771273e-07
28.8,1855526461609.3718,7.227641797708529e-30,7.227641112543997e-30,3.057462496487011e-07,3.0574624964962953e-07
28.9,2050673882721.521,5.354368425578941e-30,5.354367920430178e-30,3.0567490857818244e-07,3.0567490857912603e-07
29.0,2266345137233.3164,3.966613539310409e-30,3.966613166805292e-30,3.0559986412051396e-07,3.055998641209905e-07
29.1,2504698735541.767,2.938539531596681e-30,2.9385392568412538e-30,3.055225954390267e-07,3.055225954395775e-07
29.2,2768120200563.554,2.176923631603719e-30,2.176923428929304e-30,3.054440727261931e-07,3.0544407463365674e-07
29.3,3059245942850.123,1.6127047266652656e-30,1.6127045771442262e-30,3.0536490784948504e-07,3.053649088032174e-07
29.4,3380989646670.5454,1.1947210959275528e-30,1.1947209856162536e-30,3.0528548994088875e-07,3.0528548803482157e-07
29.5,3736571431142.83,8.85071210839716e-31,8.850711294518424e-31,3.0520604296614617e-07,3.0520604201414165e-07
29.6,4129550078268.3467,6.556769326747119e-31,6.556768726253063e-31,3.051266904501116e-07,3.051266904510231e-07
29.7,4563858650418.038,4.857374673616931e-31,4.8573742305582284e-31,3.0504750166429304e-07,3.0504749975825307e-07
29.8,5043843853742.455,3.598432093355437e-31,3.5984317664459006e-31,3.0496849705390614e-07,3.049684980079713e-07
29.9,5574309541467.801,2.6657844303723448e-31,2.665784189162767e-31,3.048896834376373e-07,3.048896834389775e-07
30.0,6160564792473.346,1.974861989597894e-31,1.9748618116221146e-31,3.0481104347851767e-07,3.0481104347934115e-07
30.1,6808477046337.259,1.4630140030367808e-31,1.463013871723428e-31,3.0473256135161293e-07,3.047325613525168e-07
30.2,7524530826643.665,1.0838276415184553e-31,1.0838275446294295e-31,3.046542153456231e-07,3.0465421725305545e-07
30.3,8315892640274.017,8.029194357854125e-32,8.029193642980648e-32,3.0457599357114607e-07,3.045759916652215e-07
30.4,9190482702216.553,5.94817485002359e-32,5.948174322589856e-32,3.0449786568195956e-07,3.044978647297271e-07
30.5,10157054203739.475,4.406517402989237e-32,4.406517013849997e-32,3.044198263675584e-07,3.044198263682392e-07
30.6,11225280917271.15,3.2644292490970464e-32,3.264428961995295e-32,3.043418564457712e-07,3.0434185549341463e-07
30.7,12405854014765.47,2.4183493514259865e-32,2.4183491395995706e-32,3.042639456784803e-07,3.0426394567932605e-07
30.8,13710589068543.877,1.7915577997811917e-32,1.7915576435021328e-32,3.041860887716713e-07,3.041860897260017e-07
30.9,15152544305514.236,1.327219080429505e-32,1.327218965138216e-32,3.041082755936675e-07,3.041082784546082e-07
31.0,16746151298293.969,9.832284036785241e-33,9.832283186218159e-33,3.0403050235770834e-07,3.0403050235833117e-07
31.1,18507359401239.29,7.283937694415413e-33,7.283937066932818e-33,3.0395275897436526e-07,3.0395275802168004e-07
31.2,20453795376943.418,5.396075717896094e-33,5.396075254980757e-33,3.0387504503340064e-07,3.038750459884323e-07
31.3,22604939810800.707,3.997512719839772e-33,3.997512378350132e-33,3.037973619774125e-07,3.037973600721999e-07
31.4,24982322079252.402,2.961431419864987e-33,2.961431167946784e-33,3.0371970244197687e-07,3.0371970434985696e-07
31.5,27609735823021.098,2.1938832447717786e-33,2.193883058936686e-33,3.0364207203979036e-07,3.0364207204083947e-07
31.6,30513477081864.156,1.625269362767841e-33,1.6252692256835862e-33,3.035644654109611e-07,3.0356446445855107e-07
31.7,33722607474176.473,1.204029677643983e-33,1.2040295765218651e-33,3.034868813761421e-07,3.0348687947115285e-07
31.8,37269245055434.48,8.919675200173593e-34,8.919674454274957e-34,3.034093219070699e-07,3.034093219084835e-07
31.9,41188885766489.86,6.607860928642633e-34,6.607860378448476e-34,3.033317911087269e-07,3.0333179110943696e-07
32.0,45520758688874.055,4.895226068069801e-34,4.895225662245453e-34,3.0325428086852856e-07,3.032542789629686e-07
32.1,50308218662631.2,3.626474404064763e-34,3.6264741047256293e-34,3.031768003702175e-07,3.03176798465285e-07
32.2,55599180196126.82,2.686559631692003e-34,2.6865594109068236e-34,3.030993426949908e-07,3.030993426961699e-07
